date;value
2023-12-06;20842
2023-12-09;2000
2023-12-09;58645
2023-12-12;12275
2023-12-17;22565
2023-12-19;0
2023-12-19;9087
2023-12-20;7824
2023-12-20;12944
2023-12-05;9410
2023-12-08;10115
2023-12-12;94540
2023-12-20;0
2023-12-22;0
2023-12-26;36340
2023-12-29;0
2023-12-02;0
2023-12-08;0
2023-12-11;0
2023-12-18;0
2023-12-19;2650
2023-12-24;5792
2023-12-25;0
2023-12-30;1700
2023-12-04;78990
2023-12-07;89605
2023-12-12;12600
2023-12-13;5436
2023-12-22;0
2023-12-24;0
2023-12-27;7900
2023-12-29;57365
2023-12-02;0
2023-12-02;0
2023-12-04;5852
2023-12-06;6224
2023-12-07;0
2023-12-09;3950
2023-12-10;3340
2023-12-11;121075
2023-12-15;106110
2023-12-16;0
2023-12-17;0
2023-12-17;0
2023-12-18;13308
2023-12-18;0
2023-12-23;0
2023-12-30;0
2023-12-04;0
2023-12-21;50555
2023-12-27;32119
2023-12-01;0
2023-12-01;90345
2023-12-03;0
2023-12-04;0
2023-12-05;0
2023-12-10;1265
2023-12-15;20102
2023-12-23;7100
2023-12-26;0
2023-12-28;6875
2023-12-31;0
2023-12-14;0
2023-12-14;0
2023-12-16;1708
2023-12-16;0
2023-12-18;7089
2023-12-22;0
2023-12-23;6296
2023-12-23;0
2023-12-25;6196
2023-12-28;0
2023-12-28;29290
2023-12-05;109725
2023-12-06;0
2023-12-06;0
2023-12-08;17134
2023-12-10;50280
2023-12-11;0
2023-12-13;0
2023-12-13;53410
2023-12-14;10390
2023-12-28;0
2023-12-31;0
2023-12-31;4755
